,FileName,Label,valence,arousal,dominance
2731,Ses03M_impro03_M019,hap,3.5,3.0,2.5
2732,Ses03M_impro03_M020,hap,4.0,3.0,4.0
2733,Ses03M_impro03_M021,hap,4.0,4.0,4.0
2734,Ses03M_impro03_M028,neu,3.0,3.0,2.0
2735,Ses03M_impro03_M029,hap,4.0,3.5,4.0
2736,Ses03M_impro03_M030,hap,3.0,2.5,3.5
2737,Ses03M_impro03_M031,hap,4.0,3.0,4.0
2738,Ses03M_impro03_M032,hap,3.5,2.5,3.0
2739,Ses03M_impro03_M033,neu,2.0,3.0,3.5
2740,Ses03M_impro03_M035,exc,4.5,4.0,3.5
2741,Ses03M_impro03_M038,neu,4.0,2.5,3.0
2742,Ses03M_impro03_M039,hap,4.0,3.0,3.0
2743,Ses03M_impro04_F001,neu,3.0,2.5,2.5
2744,Ses03M_impro04_F003,neu,3.0,2.0,2.0
2745,Ses03M_impro04_F004,neu,3.0,2.0,2.0
2746,Ses03M_impro04_F007,sad,3.0,1.5,1.5
2747,Ses03M_impro04_F008,sad,3.0,2.0,1.5
2748,Ses03M_impro04_F010,exc,4.0,2.0,1.5
2749,Ses03M_impro04_F014,neu,3.0,2.0,2.0
2750,Ses03M_impro04_F015,neu,3.0,3.0,2.5
2751,Ses03M_impro04_F023,neu,3.0,2.0,2.0
2752,Ses03M_impro04_F025,neu,3.0,2.5,2.5
2753,Ses03M_impro04_F029,neu,3.0,2.5,3.0
2754,Ses03M_impro04_F030,neu,3.0,2.5,2.5
2755,Ses03M_impro04_F031,neu,4.0,2.0,2.5
2756,Ses03M_impro04_F032,neu,4.0,2.5,2.0
2757,Ses03M_impro04_M000,sad,2.5,1.5,1.5
2758,Ses03M_impro04_M004,ang,2.5,2.5,3.0
2759,Ses03M_impro04_M008,ang,2.5,3.0,3.0
2760,Ses03M_impro04_M014,neu,3.0,2.0,1.5
2761,Ses03M_impro04_M024,neu,3.0,2.5,1.5
2762,Ses03M_impro04_M026,sad,2.5,1.5,1.5
2763,Ses03M_impro04_M030,sad,2.5,1.5,2.0
2764,Ses03M_impro04_M031,sad,2.0,1.5,1.5
2765,Ses03M_impro04_M038,neu,3.5,2.0,2.0
2766,Ses03M_impro04_M041,hap,4.5,3.5,2.0
2767,Ses03M_impro05a_F000,neu,3.5,2.5,2.5
2768,Ses03M_impro05a_F001,neu,3.5,2.0,2.5
2769,Ses03M_impro05a_F002,neu,2.0,2.5,3.0
2770,Ses03M_impro05a_F005,neu,3.0,2.5,2.0
2771,Ses03M_impro05a_F007,neu,2.5,3.0,3.0
2772,Ses03M_impro05a_F008,neu,3.0,2.5,3.0
2773,Ses03M_impro05a_F009,neu,3.0,2.5,3.0
2774,Ses03M_impro05a_F011,neu,3.0,2.0,2.0
2775,Ses03M_impro05a_F012,neu,2.5,3.0,3.0
2776,Ses03M_impro05a_F014,neu,3.5,2.5,2.5
2777,Ses03M_impro05a_F016,neu,2.5,3.0,3.0
2778,Ses03M_impro05a_F018,ang,3.0,3.5,4.0
2779,Ses03M_impro05a_F021,neu,3.0,3.0,2.5
2780,Ses03M_impro05a_F023,neu,3.0,3.0,3.0
2781,Ses03M_impro05a_F024,neu,3.0,3.0,3.0
2782,Ses03M_impro05a_F025,neu,3.0,2.5,3.5
2783,Ses03M_impro05a_F028,ang,2.5,2.5,3.5
2784,Ses03M_impro05a_M000,ang,2.0,4.0,4.5
2785,Ses03M_impro05a_M001,ang,1.5,4.0,4.5
2786,Ses03M_impro05a_M002,ang,1.5,4.0,4.5
2787,Ses03M_impro05a_M003,ang,2.5,3.0,4.0
2788,Ses03M_impro05a_M004,ang,2.5,3.0,3.0
2789,Ses03M_impro05a_M005,ang,2.5,3.0,3.5
2790,Ses03M_impro05a_M006,ang,1.5,4.0,4.5
2791,Ses03M_impro05a_M007,ang,1.5,4.0,3.5
2792,Ses03M_impro05a_M010,ang,2.0,3.5,4.0
2793,Ses03M_impro05a_M011,ang,2.5,4.0,3.5
2794,Ses03M_impro05a_M012,ang,1.5,4.5,4.5
2795,Ses03M_impro05a_M013,ang,2.0,4.0,4.5
2796,Ses03M_impro05a_M014,ang,2.5,3.5,4.0
2797,Ses03M_impro05a_M016,ang,1.5,4.5,4.5
2798,Ses03M_impro05a_M017,ang,1.5,4.5,5.0
2799,Ses03M_impro05a_M018,ang,1.0,5.0,5.0
2800,Ses03M_impro05a_M020,ang,2.0,4.5,4.5
2801,Ses03M_impro05a_M021,ang,1.5,4.5,4.5
2802,Ses03M_impro05a_M022,ang,2.5,2.5,3.0
2803,Ses03M_impro05a_M023,ang,1.5,4.0,4.5
2804,Ses03M_impro05a_M024,ang,1.5,4.0,4.5
2805,Ses03M_impro05a_M025,ang,2.0,4.0,4.5
2806,Ses03M_impro05a_M026,ang,2.5,3.5,4.0
2807,Ses03M_impro05a_M027,ang,2.5,3.0,3.5
2808,Ses03M_impro05a_M028,ang,2.5,3.0,3.0
2809,Ses03M_impro05a_M029,ang,3.0,2.5,3.5
2810,Ses03M_impro05a_M030,exc,4.5,4.5,4.0
2811,Ses03M_impro05b_F000,neu,3.0,2.0,2.5
2812,Ses03M_impro05b_F001,neu,3.0,3.0,3.0
2813,Ses03M_impro05b_F002,neu,3.0,2.5,3.5
2814,Ses03M_impro05b_F003,neu,3.0,2.0,3.0
2815,Ses03M_impro05b_F004,neu,3.0,3.0,2.5
2816,Ses03M_impro05b_F005,neu,3.0,3.0,2.5
2817,Ses03M_impro05b_F006,neu,3.0,3.0,2.5
2818,Ses03M_impro05b_F007,neu,3.0,3.0,2.5
2819,Ses03M_impro05b_F008,neu,3.0,3.0,3.0
2820,Ses03M_impro05b_F009,neu,3.0,3.5,2.5
2821,Ses03M_impro05b_F010,neu,2.5,3.5,3.5
2822,Ses03M_impro05b_F011,neu,3.0,3.5,2.5
2823,Ses03M_impro05b_F012,neu,2.5,3.0,3.0
2824,Ses03M_impro05b_F013,neu,3.0,3.5,2.5
2825,Ses03M_impro05b_F014,neu,2.5,3.5,2.5
2826,Ses03M_impro05b_F015,neu,3.0,3.0,2.5
2827,Ses03M_impro05b_F016,neu,3.0,3.5,2.5
2828,Ses03M_impro05b_F018,neu,3.0,3.0,2.5
2829,Ses03M_impro05b_F019,neu,2.5,3.0,2.5
2830,Ses03M_impro05b_F020,neu,2.5,3.5,2.5
2831,Ses03M_impro05b_F021,neu,2.5,3.0,3.0
2832,Ses03M_impro05b_F022,neu,2.5,2.5,2.5
2833,Ses03M_impro05b_F023,neu,3.0,3.0,3.0
2834,Ses03M_impro05b_F027,neu,2.5,2.5,1.5
2835,Ses03M_impro05b_F028,neu,3.0,3.0,2.5
2836,Ses03M_impro05b_F029,neu,3.0,2.5,2.0
2837,Ses03M_impro05b_F030,neu,3.0,3.5,2.0
2838,Ses03M_impro05b_M008,ang,1.5,3.0,4.5
2839,Ses03M_impro05b_M011,ang,1.5,2.5,4.0
2840,Ses03M_impro05b_M013,ang,1.5,4.0,4.5
2841,Ses03M_impro05b_M014,ang,1.5,3.5,4.5
2842,Ses03M_impro05b_M015,ang,2.5,2.5,3.5
2843,Ses03M_impro05b_M016,ang,1.5,4.0,4.5
2844,Ses03M_impro05b_M019,neu,3.5,3.0,3.5
2845,Ses03M_impro05b_M020,ang,2.0,3.5,4.5
2846,Ses03M_impro05b_M021,ang,1.5,3.5,4.5
2847,Ses03M_impro05b_M022,ang,1.5,4.0,4.5
2848,Ses03M_impro05b_M023,ang,1.5,2.5,4.5
2849,Ses03M_impro05b_M024,ang,1.5,3.5,4.5
2850,Ses03M_impro05b_M025,ang,1.5,3.0,4.5
2851,Ses03M_impro05b_M026,ang,1.5,4.0,4.5
2852,Ses03M_impro05b_M027,ang,2.0,2.5,3.5
2853,Ses03M_impro05b_M029,ang,1.5,3.5,4.5
2854,Ses03M_impro05b_M031,ang,1.5,3.5,4.5
2855,Ses03M_impro05b_M032,ang,1.5,3.5,4.5
2856,Ses03M_impro05b_M033,ang,2.0,2.5,4.0
2857,Ses03M_impro06_F000,sad,3.0,2.0,3.0
2858,Ses03M_impro06_F001,sad,3.5,2.5,2.5
2859,Ses03M_impro06_F002,sad,2.0,2.0,2.5
2860,Ses03M_impro06_F003,sad,3.0,2.0,2.5
2861,Ses03M_impro06_F004,sad,2.0,2.0,3.0
2862,Ses03M_impro06_F005,sad,2.0,2.5,4.0
2863,Ses03M_impro06_F007,sad,2.5,2.5,3.5
2864,Ses03M_impro06_F008,sad,1.5,2.5,3.5
2865,Ses03M_impro06_F009,sad,2.0,2.0,3.0
2866,Ses03M_impro06_F010,sad,3.5,2.5,3.5
2867,Ses03M_impro06_F011,sad,3.0,2.5,4.0
2868,Ses03M_impro06_F012,sad,3.0,2.0,3.0
2869,Ses03M_impro06_F013,sad,2.5,3.0,3.5
2870,Ses03M_impro06_F014,sad,2.0,2.5,3.0
2871,Ses03M_impro06_F015,sad,2.0,2.0,3.5
2872,Ses03M_impro06_F016,sad,3.0,2.5,2.5
2873,Ses03M_impro06_F017,sad,3.5,2.5,3.5
2874,Ses03M_impro06_F018,sad,2.5,2.5,3.0
2875,Ses03M_impro06_F019,sad,2.5,2.0,3.0
2876,Ses03M_impro06_F020,sad,1.5,1.5,4.0
2877,Ses03M_impro06_M000,sad,3.0,2.0,2.5
2878,Ses03M_impro06_M001,sad,3.5,2.5,2.5
2879,Ses03M_impro06_M002,sad,2.5,2.0,3.0
2880,Ses03M_impro06_M003,sad,2.5,2.0,3.0
2881,Ses03M_impro06_M004,sad,2.5,2.5,3.5
2882,Ses03M_impro06_M005,sad,2.0,2.0,3.5
2883,Ses03M_impro06_M006,sad,2.0,2.5,3.5
2884,Ses03M_impro06_M007,sad,2.5,3.0,3.0
2885,Ses03M_impro06_M008,sad,3.0,2.5,3.5
2886,Ses03M_impro06_M009,sad,2.5,2.5,3.5
2887,Ses03M_impro06_M010,sad,2.0,2.0,3.0
2888,Ses03M_impro06_M011,sad,2.0,2.5,3.5
2889,Ses03M_impro06_M012,sad,1.5,3.0,3.0
2890,Ses03M_impro06_M013,sad,2.0,2.5,3.5
2891,Ses03M_impro06_M014,sad,2.0,3.0,3.5
2892,Ses03M_impro06_M015,sad,2.0,2.5,3.0
2893,Ses03M_impro06_M016,sad,2.5,3.0,3.5
2894,Ses03M_impro06_M017,sad,1.5,3.0,4.5
2895,Ses03M_impro06_M018,sad,2.5,2.0,3.0
2896,Ses03M_impro06_M019,sad,2.5,2.5,4.0
2897,Ses03M_impro06_M020,sad,2.5,1.5,3.5
2898,Ses03M_impro06_M021,sad,2.5,3.0,3.5
2899,Ses03M_impro06_M022,sad,2.0,2.0,3.5
2900,Ses03M_impro06_M023,sad,2.0,1.5,3.5
2901,Ses03M_impro06_M024,sad,3.0,3.5,2.5
2902,Ses03M_impro06_M025,sad,3.0,2.0,3.5
2903,Ses03M_impro06_M026,sad,2.5,3.0,4.0
2904,Ses03M_impro06_M027,sad,2.5,2.5,3.0
2905,Ses03M_impro06_M028,sad,2.5,3.0,3.5
2906,Ses03M_impro06_M029,sad,2.5,3.0,3.5
2907,Ses03M_impro06_M030,sad,2.5,2.0,3.0
2908,Ses03M_impro06_M031,sad,2.5,2.5,3.0
2909,Ses03M_impro06_M032,sad,2.5,2.5,3.5
2910,Ses03M_impro07_F000,hap,4.0,3.5,3.0
2911,Ses03M_impro07_F001,hap,4.0,3.0,3.0
2912,Ses03M_impro07_F006,exc,5.0,4.5,4.5
2913,Ses03M_impro07_F007,exc,4.5,4.0,4.0
2914,Ses03M_impro07_F008,hap,4.0,3.0,3.0
2915,Ses03M_impro07_F009,exc,4.0,4.0,4.0
2916,Ses03M_impro07_F010,hap,3.5,3.0,2.5
2917,Ses03M_impro07_F011,hap,3.0,3.5,3.0
2918,Ses03M_impro07_F012,hap,3.5,3.5,2.5
2919,Ses03M_impro07_F013,hap,4.0,3.0,3.0
2920,Ses03M_impro07_F014,hap,3.5,3.0,2.5
2921,Ses03M_impro07_F016,exc,4.0,3.0,3.0
2922,Ses03M_impro07_F017,hap,4.0,4.0,3.5
2923,Ses03M_impro07_F018,exc,4.0,4.0,3.5
2924,Ses03M_impro07_F019,hap,4.0,3.5,3.0
2925,Ses03M_impro07_F023,neu,4.5,4.5,1.5
2926,Ses03M_impro07_M002,exc,5.0,5.0,2.0
2927,Ses03M_impro07_M003,exc,5.5,5.0,2.0
2928,Ses03M_impro07_M004,exc,5.0,5.0,2.0
2929,Ses03M_impro07_M005,exc,5.0,4.5,1.5
2930,Ses03M_impro07_M006,exc,5.0,4.5,2.0
2931,Ses03M_impro07_M007,exc,5.0,5.0,2.0
2932,Ses03M_impro07_M008,exc,4.5,5.0,2.0
2933,Ses03M_impro07_M009,neu,5.0,4.0,1.5
2934,Ses03M_impro07_M010,exc,5.5,5.0,2.0
2935,Ses03M_impro07_M011,exc,5.0,5.0,1.5
2936,Ses03M_impro07_M013,exc,5.5,5.0,2.0
2937,Ses03M_impro07_M014,hap,5.0,4.5,2.0
2938,Ses03M_impro07_M015,exc,5.0,4.5,2.0
2939,Ses03M_impro07_M016,exc,5.0,4.5,1.5
2940,Ses03M_impro07_M017,exc,5.0,4.5,1.5
2941,Ses03M_impro07_M018,exc,5.0,4.5,1.5
2942,Ses03M_impro07_M019,exc,5.0,4.5,1.5
2943,Ses03M_impro07_M020,exc,5.0,5.0,2.0
2944,Ses03M_impro07_M022,exc,5.0,5.0,2.0
2945,Ses03M_impro07_M023,exc,5.0,5.0,2.0
2946,Ses03M_impro07_M024,exc,5.0,5.0,2.0
2947,Ses03M_impro07_M025,hap,4.5,5.0,1.5
2948,Ses03M_impro08a_F004,neu,2.5,2.0,2.0
2949,Ses03M_impro08a_F013,ang,1.5,4.0,4.5
2950,Ses03M_impro08a_F014,ang,2.0,3.5,4.0
2951,Ses03M_impro08a_F015,ang,1.5,3.0,5.0
2952,Ses03M_impro08a_F020,ang,2.0,3.5,4.5
2953,Ses03M_impro08a_F021,ang,1.5,4.5,4.5
2954,Ses03M_impro08a_F022,ang,2.0,3.0,4.0
2955,Ses03M_impro08a_M000,neu,3.0,3.0,2.5
2956,Ses03M_impro08a_M001,neu,3.0,2.0,3.0
2957,Ses03M_impro08a_M002,neu,3.0,2.5,3.5
2958,Ses03M_impro08a_M003,neu,3.0,2.5,3.0
2959,Ses03M_impro08a_M004,neu,3.0,3.5,3.5
2960,Ses03M_impro08a_M005,neu,2.5,2.5,3.0
2961,Ses03M_impro08a_M006,neu,2.5,2.5,3.5
2962,Ses03M_impro08a_M007,neu,3.0,2.5,3.0
2963,Ses03M_impro08a_M008,neu,3.0,2.0,3.0
2964,Ses03M_impro08a_M009,neu,3.5,3.0,2.5
2965,Ses03M_impro08a_M010,neu,3.0,3.5,3.5
2966,Ses03M_impro08a_M012,neu,3.0,4.0,4.0
2967,Ses03M_impro08a_M013,neu,3.0,3.0,4.0
2968,Ses03M_impro08a_M016,neu,2.0,3.0,3.5
2969,Ses03M_impro08a_M017,neu,3.0,2.0,2.5
2970,Ses03M_impro08a_M018,neu,2.5,2.5,3.0
2971,Ses03M_impro08a_M019,neu,3.0,3.0,3.5
2972,Ses03M_impro08a_M020,neu,2.0,3.0,3.5
2973,Ses03M_impro08a_M021,neu,3.0,3.0,4.0
2974,Ses03M_impro08a_M022,neu,2.5,2.0,3.0
2975,Ses03M_impro08a_M023,neu,2.5,3.0,3.5
2976,Ses03M_impro08a_M024,neu,3.0,3.5,2.5
2977,Ses03M_impro08a_M025,neu,3.0,3.5,3.0
2978,Ses03M_impro08a_M026,neu,3.0,2.0,3.0
2979,Ses03M_impro08a_M027,neu,2.5,2.5,4.0
2980,Ses03M_impro08b_F005,ang,1.5,3.5,4.0
2981,Ses03M_impro08b_F006,ang,1.5,2.5,4.0
2982,Ses03M_impro08b_F021,neu,2.5,3.0,3.0
2983,Ses03M_impro08b_F023,neu,3.0,2.5,2.5
2984,Ses03M_impro08b_F024,neu,4.0,2.5,2.5
2985,Ses03M_impro08b_M000,neu,3.0,3.0,3.0
2986,Ses03M_impro08b_M001,neu,2.5,3.5,3.5
2987,Ses03M_impro08b_M002,neu,2.5,2.5,3.0
2988,Ses03M_impro08b_M003,neu,3.0,2.5,3.0
2989,Ses03M_impro08b_M004,neu,2.0,2.5,3.0
2990,Ses03M_impro08b_M005,neu,3.0,3.0,4.0
2991,Ses03M_impro08b_M006,neu,2.5,2.5,3.5
2992,Ses03M_impro08b_M007,neu,2.5,3.0,3.5
2993,Ses03M_impro08b_M008,neu,2.5,2.5,3.0
2994,Ses03M_impro08b_M009,neu,3.0,3.0,3.0
2995,Ses03M_impro08b_M010,neu,3.0,3.5,4.0
2996,Ses03M_impro08b_M011,neu,3.0,3.0,3.0
2997,Ses03M_impro08b_M012,neu,3.0,2.5,4.0
2998,Ses03M_impro08b_M013,neu,3.0,3.0,3.0
2999,Ses03M_impro08b_M014,neu,3.0,2.5,4.0
3000,Ses03M_impro08b_M015,neu,2.5,3.5,4.0
3001,Ses03M_impro08b_M016,neu,3.0,3.0,3.0
3002,Ses03M_impro08b_M017,neu,3.0,3.0,3.5
3003,Ses03M_impro08b_M018,neu,3.0,2.5,3.0
3004,Ses03M_impro08b_M019,neu,3.0,3.5,4.0
3005,Ses03M_impro08b_M020,neu,3.0,2.5,3.0
3006,Ses03M_impro08b_M021,neu,3.0,2.5,3.0
3007,Ses03M_impro08b_M022,neu,3.5,3.0,3.5
3008,Ses03M_script01_1_F000,neu,3.0,3.0,3.0
3009,Ses03M_script01_1_F004,sad,3.0,2.5,2.5
3010,Ses03M_script01_1_F005,sad,3.0,2.5,2.5
3011,Ses03M_script01_1_F008,sad,2.0,3.5,3.0
3012,Ses03M_script01_1_F016,ang,2.0,4.0,4.0
3013,Ses03M_script01_1_F017,ang,3.0,2.5,3.0
3014,Ses03M_script01_1_F020,ang,2.0,4.0,3.5
3015,Ses03M_script01_1_F021,neu,3.0,3.5,2.5
3016,Ses03M_script01_1_F028,neu,2.5,3.0,2.5
3017,Ses03M_script01_1_F030,neu,2.0,3.5,3.0
3018,Ses03M_script01_1_F038,ang,1.5,4.5,4.0
3019,Ses03M_script01_1_F040,sad,2.5,2.5,2.5
3020,Ses03M_script01_1_F043,ang,1.5,4.0,4.0
3021,Ses03M_script01_1_F045,sad,2.0,3.0,2.0
3022,Ses03M_script01_1_F046,sad,3.5,2.0,2.0
3023,Ses03M_script01_1_M000,sad,3.0,2.0,2.5
3024,Ses03M_script01_1_M001,sad,2.5,2.5,2.5
3025,Ses03M_script01_1_M002,sad,3.0,2.5,3.0
3026,Ses03M_script01_1_M003,sad,2.5,2.5,3.0
3027,Ses03M_script01_1_M004,sad,2.5,2.5,3.0
3028,Ses03M_script01_1_M005,sad,2.0,2.5,3.0
3029,Ses03M_script01_1_M006,sad,3.0,2.0,2.5
3030,Ses03M_script01_1_M007,sad,2.0,3.0,3.0
3031,Ses03M_script01_1_M009,ang,2.0,3.0,4.0
3032,Ses03M_script01_1_M011,ang,2.0,4.0,4.5
3033,Ses03M_script01_1_M012,ang,2.5,3.5,4.5
3034,Ses03M_script01_1_M017,neu,3.0,3.0,3.0
3035,Ses03M_script01_1_M019,neu,3.0,2.5,3.5
3036,Ses03M_script01_1_M021,neu,2.0,4.0,3.5
3037,Ses03M_script01_1_M022,ang,1.5,4.5,4.5
3038,Ses03M_script01_1_M027,ang,2.0,3.0,4.0
3039,Ses03M_script01_1_M028,neu,3.0,2.5,2.5
3040,Ses03M_script01_1_M029,neu,3.0,2.5,3.0
3041,Ses03M_script01_1_M030,sad,2.0,3.0,3.5
3042,Ses03M_script01_1_M031,neu,2.0,3.5,4.0
3043,Ses03M_script01_1_M036,sad,2.0,2.0,3.0
3044,Ses03M_script01_1_M037,neu,2.0,2.5,2.5
3045,Ses03M_script01_1_M038,neu,2.5,2.5,3.5
3046,Ses03M_script01_1_M039,ang,1.5,1.5,3.5
3047,Ses03M_script01_1_M040,ang,2.5,2.5,4.0
3048,Ses03M_script01_1_M041,ang,2.0,3.0,4.5
3049,Ses03M_script01_1_M043,neu,3.0,2.5,3.5
3050,Ses03M_script01_1_M045,sad,2.0,3.5,3.0
3051,Ses03M_script01_1_M046,sad,3.0,2.5,3.5
3052,Ses03M_script01_1_M047,sad,3.0,2.5,3.5
3053,Ses03M_script01_2_F000,ang,2.5,2.5,3.5
3054,Ses03M_script01_2_F001,ang,2.5,4.0,4.0
3055,Ses03M_script01_2_F006,ang,2.0,3.0,4.0
3056,Ses03M_script01_2_F009,ang,2.5,3.0,3.5
3057,Ses03M_script01_2_F010,sad,2.0,2.5,3.5
3058,Ses03M_script01_2_F011,sad,2.5,3.0,3.5
3059,Ses03M_script01_2_F012,ang,2.0,4.0,4.5
3060,Ses03M_script01_2_F015,ang,1.0,5.0,5.0
3061,Ses03M_script01_2_F017,sad,1.0,4.5,5.0
3062,Ses03M_script01_2_F019,sad,1.5,2.0,3.0
3063,Ses03M_script01_2_M001,neu,2.0,3.5,3.0
3064,Ses03M_script01_2_M004,neu,2.5,3.0,3.0
3065,Ses03M_script01_2_M005,neu,2.5,2.5,3.0
3066,Ses03M_script01_2_M008,neu,3.0,3.0,3.5
3067,Ses03M_script01_2_M014,ang,2.0,4.0,4.5
3068,Ses03M_script01_2_M015,ang,2.0,3.0,4.0
3069,Ses03M_script01_2_M016,ang,1.5,3.5,4.5
3070,Ses03M_script01_2_M017,ang,1.5,4.0,5.0
3071,Ses03M_script01_3_F004,sad,2.5,3.5,3.0
3072,Ses03M_script01_3_F006,sad,2.5,2.5,2.5
3073,Ses03M_script01_3_F007,sad,2.0,3.5,2.5
3074,Ses03M_script01_3_F008,sad,2.5,4.0,2.5
3075,Ses03M_script01_3_F011,hap,3.5,2.5,2.0
3076,Ses03M_script01_3_F012,hap,4.0,3.5,2.0
3077,Ses03M_script01_3_F013,hap,3.5,4.0,3.5
3078,Ses03M_script01_3_F014,hap,3.0,3.5,3.0
3079,Ses03M_script01_3_F015,hap,3.5,2.5,2.5
3080,Ses03M_script01_3_F016,hap,4.0,3.5,3.0
3081,Ses03M_script01_3_F017,hap,4.0,4.0,3.0
3082,Ses03M_script01_3_F018,hap,4.0,2.5,3.0
3083,Ses03M_script01_3_F019,hap,4.5,3.0,3.0
3084,Ses03M_script01_3_F020,hap,4.0,4.5,4.0
3085,Ses03M_script01_3_F021,hap,3.5,3.0,3.0
3086,Ses03M_script01_3_F029,sad,2.0,2.5,2.5
3087,Ses03M_script01_3_F030,sad,2.5,2.0,3.0
3088,Ses03M_script01_3_F031,sad,2.0,2.5,2.0
3089,Ses03M_script01_3_F033,sad,2.0,4.0,4.5
3090,Ses03M_script01_3_F034,hap,4.0,3.5,3.0
3091,Ses03M_script01_3_M001,neu,3.0,2.5,2.0
3092,Ses03M_script01_3_M004,neu,3.0,2.5,3.5
3093,Ses03M_script01_3_M008,hap,4.0,3.0,3.0
3094,Ses03M_script01_3_M010,hap,4.0,4.0,3.5
3095,Ses03M_script01_3_M016,hap,4.0,3.0,2.5
3096,Ses03M_script01_3_M018,hap,4.0,2.0,4.0
3097,Ses03M_script01_3_M019,exc,4.5,3.5,4.0
3098,Ses03M_script01_3_M021,hap,4.0,2.5,3.5
3099,Ses03M_script01_3_M023,sad,3.5,3.0,2.5
3100,Ses03M_script01_3_M027,sad,2.5,3.0,3.5
3101,Ses03M_script01_3_M028,sad,2.0,2.0,3.0
3102,Ses03M_script01_3_M029,sad,2.0,2.5,3.0
3103,Ses03M_script01_3_M030,sad,3.0,2.5,3.0
3104,Ses03M_script01_3_M031,sad,3.0,2.5,3.5
3105,Ses03M_script01_3_M032,sad,2.5,2.5,4.5
3106,Ses03M_script01_3_M033,sad,2.5,2.5,4.5
3107,Ses03M_script01_3_M034,sad,3.0,3.0,4.5
3108,Ses03M_script01_3_M035,sad,2.5,3.5,4.5
3109,Ses03M_script01_3_M036,sad,2.5,3.5,4.5
3110,Ses03M_script01_3_M037,sad,2.5,3.5,4.5
3111,Ses03M_script01_3_M038,sad,2.0,3.0,4.0
3112,Ses03M_script01_3_M039,sad,3.0,3.5,3.5
3113,Ses03M_script01_3_M040,sad,2.5,3.5,4.5
3114,Ses03M_script01_3_M041,sad,2.0,3.0,3.5
3115,Ses03M_script01_3_M042,sad,2.5,2.5,3.0
3116,Ses03M_script01_3_M045,hap,4.0,3.0,4.0
3117,Ses03M_script01_3_M046,hap,4.0,2.0,3.0
3118,Ses03M_script02_1_F005,neu,3.0,3.5,3.0
3119,Ses03M_script02_1_F016,neu,2.0,3.0,3.5
3120,Ses03M_script02_1_M000,exc,4.0,3.5,4.5
3121,Ses03M_script02_1_M001,exc,4.5,3.5,4.5
3122,Ses03M_script02_1_M002,exc,4.0,2.5,3.5
3123,Ses03M_script02_1_M003,exc,4.5,3.5,4.5
3124,Ses03M_script02_1_M004,exc,3.5,3.5,3.5
3125,Ses03M_script02_1_M005,exc,3.5,4.5,4.0
3126,Ses03M_script02_1_M014,exc,3.0,3.5,4.0
3127,Ses03M_script02_1_M015,exc,4.5,4.0,4.5
3128,Ses03M_script02_1_M016,exc,4.0,3.0,4.0
3129,Ses03M_script02_1_M017,neu,3.0,3.5,3.0
3130,Ses03M_script02_1_M023,exc,2.0,4.0,4.5
3131,Ses03M_script02_1_M024,exc,2.5,4.0,4.5
3132,Ses03M_script02_1_M025,exc,3.5,3.5,4.5
3133,Ses03M_script02_1_M026,exc,1.5,3.0,4.0
3134,Ses03M_script02_1_M027,exc,2.0,4.0,4.5
3135,Ses03M_script02_1_M034,exc,3.0,3.0,2.5
3136,Ses03M_script02_1_M035,exc,4.0,4.0,4.0
3137,Ses03M_script02_1_M036,exc,3.0,4.0,4.5
3138,Ses03M_script02_1_M037,exc,3.0,4.0,4.5
3139,Ses03M_script02_1_M038,exc,3.5,5.0,5.0
3140,Ses03M_script02_1_M039,exc,3.5,4.0,4.5
3141,Ses03M_script02_1_M040,exc,3.0,3.5,4.5
3142,Ses03M_script02_1_M041,exc,4.5,4.5,4.5
3143,Ses03M_script02_1_M042,exc,3.0,3.5,3.0
3144,Ses03M_script02_1_M043,exc,3.5,3.5,3.5
3145,Ses03M_script02_2_F000,ang,2.6667,2.6667,2.3333
3146,Ses03M_script02_2_F001,ang,2.3333,2.3333,2.6667
3147,Ses03M_script02_2_F002,ang,3.0,3.0,3.3333
3148,Ses03M_script02_2_F003,ang,2.6667,3.6667,3.0
3149,Ses03M_script02_2_F004,ang,2.0,3.6667,3.0
3150,Ses03M_script02_2_F009,ang,2.3333,3.6667,3.0
3151,Ses03M_script02_2_F011,ang,1.6667,4.3333,4.3333
3152,Ses03M_script02_2_F013,ang,1.6667,4.6667,3.6667
3153,Ses03M_script02_2_F016,ang,1.6667,4.3333,3.6667
3154,Ses03M_script02_2_F018,sad,3.3333,2.0,2.3333
3155,Ses03M_script02_2_F023,sad,2.6667,2.6667,2.3333
3156,Ses03M_script02_2_F024,sad,2.3333,3.0,2.0
3157,Ses03M_script02_2_F025,sad,2.0,2.3333,2.0
3158,Ses03M_script02_2_F031,ang,2.0,3.3333,2.6667
3159,Ses03M_script02_2_F033,ang,2.0,3.6667,3.0
3160,Ses03M_script02_2_F034,sad,2.3333,3.0,2.0
3161,Ses03M_script02_2_F035,sad,2.3333,3.6667,2.6667
3162,Ses03M_script02_2_F036,sad,2.3333,3.6667,3.0
3163,Ses03M_script02_2_F037,sad,2.3333,3.3333,2.6667
3164,Ses03M_script02_2_F038,sad,2.3333,3.6667,2.3333
3165,Ses03M_script02_2_F040,sad,2.3333,2.6667,2.3333
3166,Ses03M_script02_2_F041,sad,3.3333,2.3333,2.3333
3167,Ses03M_script02_2_F042,hap,4.0,2.3333,2.3333
3168,Ses03M_script02_2_F044,hap,4.0,2.3333,2.0
3169,Ses03M_script02_2_F046,hap,4.0,2.6667,2.3333
